Form ID	Editor ID	Perk1 EditorID	Perk1 ID	Perk2 EditorID	Perk2 ID	Perk3 EditorID	Perk3 ID	Required Item ID	Required Item Editor ID	Amount	Created Item Form ID	Created Item Editor ID
00185C17	co_mod_CombatRifle_Mag_SmallQuick	GunNut03	0004A0DC					0001FAA5	c_Adhesive	6	001483D9	mod_CombatRifle_Mag_SmallQuick
00185C16	co_mod_CombatRifle_Mag_Small							0001FABD	c_Steel	5	001483D6	mod_CombatRifle_Mag_Small
00185C16	co_mod_CombatRifle_Mag_Small							0003D294	c_Screws	3	001483D6	mod_CombatRifle_Mag_Small
00185C16	co_mod_CombatRifle_Mag_Small							0001FABC	c_Springs	3	001483D6	mod_CombatRifle_Mag_Small
00185C16	co_mod_CombatRifle_Mag_Small							0001FAA5	c_Adhesive	4	001483D6	mod_CombatRifle_Mag_Small
00185C15	co_mod_CombatRifle_Mag_LargeQuick	GunNut04	0016578E					0001FAB4	c_Oil	5	001483D8	mod_CombatRifle_Mag_QuickLarge
00185C15	co_mod_CombatRifle_Mag_LargeQuick	GunNut04	0016578E					0001FA91	c_Aluminum	10	001483D8	mod_CombatRifle_Mag_QuickLarge
00185C15	co_mod_CombatRifle_Mag_LargeQuick	GunNut04	0016578E					0003D294	c_Screws	4	001483D8	mod_CombatRifle_Mag_QuickLarge
00185C15	co_mod_CombatRifle_Mag_LargeQuick	GunNut04	0016578E					0001FAA5	c_Adhesive	7	001483D8	mod_CombatRifle_Mag_QuickLarge
00185C15	co_mod_CombatRifle_Mag_LargeQuick	GunNut04	0016578E					0001FABC	c_Springs	8	001483D8	mod_CombatRifle_Mag_QuickLarge
00185C14	co_mod_CombatRifle_Mag_Large	GunNut02	0004A0DB					0001FAA5	c_Adhesive	5	001483D7	mod_CombatRifle_Mag_Large
00185C14	co_mod_CombatRifle_Mag_Large	GunNut02	0004A0DB					0001FABD	c_Steel	6	001483D7	mod_CombatRifle_Mag_Large
00185C14	co_mod_CombatRifle_Mag_Large	GunNut02	0004A0DB					0003D294	c_Screws	4	001483D7	mod_CombatRifle_Mag_Large
00185C14	co_mod_CombatRifle_Mag_Large	GunNut02	0004A0DB					0001FABC	c_Springs	5	001483D7	mod_CombatRifle_Mag_Large
00185C13	co_mod_CombatRifle_Grip_StockShort							0003D294	c_Screws	5	000A767E	mod_CombatRifle_Grip_StockShort
00185C13	co_mod_CombatRifle_Grip_StockShort							0001FAA5	c_Adhesive	2	000A767E	mod_CombatRifle_Grip_StockShort
00185C13	co_mod_CombatRifle_Grip_StockShort							0001FAC2	c_Wood	5	000A767E	mod_CombatRifle_Grip_StockShort
00185C12	co_mod_CombatRifle_Grip_StockRecoil	GunNut03	0004A0DC					0001FABC	c_Springs	6	001483BD	mod_CombatRifle_Grip_StockRecoil
00185C12	co_mod_CombatRifle_Grip_StockRecoil	GunNut03	0004A0DC					0003D294	c_Screws	8	001483BD	mod_CombatRifle_Grip_StockRecoil
00185C12	co_mod_CombatRifle_Grip_StockRecoil	GunNut03	0004A0DC					0001FAB9	c_Rubber	3	001483BD	mod_CombatRifle_Grip_StockRecoil
00185C12	co_mod_CombatRifle_Grip_StockRecoil	GunNut03	0004A0DC					0001FA91	c_Aluminum	7	001483BD	mod_CombatRifle_Grip_StockRecoil
00185C12	co_mod_CombatRifle_Grip_StockRecoil	GunNut03	0004A0DC					0001FAA5	c_Adhesive	6	001483BD	mod_CombatRifle_Grip_StockRecoil
00185C11	co_mod_CombatRifle_Grip_StockMarksmans	GunNut03	0004A0DC					0001FA91	c_Aluminum	6	00178443	mod_CombatRifle_Grip_StockMarksmans
00185C11	co_mod_CombatRifle_Grip_StockMarksmans	GunNut03	0004A0DC					0001FAB9	c_Rubber	2	00178443	mod_CombatRifle_Grip_StockMarksmans
00185C11	co_mod_CombatRifle_Grip_StockMarksmans	GunNut03	0004A0DC					0001FABC	c_Springs	3	00178443	mod_CombatRifle_Grip_StockMarksmans
00185C11	co_mod_CombatRifle_Grip_StockMarksmans	GunNut03	0004A0DC					0003D294	c_Screws	6	00178443	mod_CombatRifle_Grip_StockMarksmans
00185C11	co_mod_CombatRifle_Grip_StockMarksmans	GunNut03	0004A0DC					0001FAA5	c_Adhesive	5	00178443	mod_CombatRifle_Grip_StockMarksmans
00185C10	co_mod_CombatRifle_Grip_Stock	GunNut03	0004A0DC					0001FABD	c_Steel	6	000A767D	mod_CombatRifle_Grip_StockFull
00185C10	co_mod_CombatRifle_Grip_Stock	GunNut03	0004A0DC					0003D294	c_Screws	6	000A767D	mod_CombatRifle_Grip_StockFull
00185C10	co_mod_CombatRifle_Grip_Stock	GunNut03	0004A0DC					0001FAA5	c_Adhesive	4	000A767D	mod_CombatRifle_Grip_StockFull
00185C0F	co_mod_CombatRifle_Barrel_PortedShort	GunNut03	0004A0DC					0003D294	c_Screws	3	00178445	mod_CombatRifle_Barrel_PortedShort
00185C0F	co_mod_CombatRifle_Barrel_PortedShort	GunNut03	0004A0DC					0001FAA5	c_Adhesive	4	00178445	mod_CombatRifle_Barrel_PortedShort
00185C0F	co_mod_CombatRifle_Barrel_PortedShort	GunNut03	0004A0DC					0001FA91	c_Aluminum	6	00178445	mod_CombatRifle_Barrel_PortedShort
00185C0E	co_mod_CombatRifle_Barrel_LightShort							0003D294	c_Screws	3	001483A6	mod_CombatRifle_Barrel_LightShort
00185C0E	co_mod_CombatRifle_Barrel_LightShort							0001FAA5	c_Adhesive	2	001483A6	mod_CombatRifle_Barrel_LightShort
00185C0E	co_mod_CombatRifle_Barrel_LightShort							0001FA91	c_Aluminum	3	001483A6	mod_CombatRifle_Barrel_LightShort
00185C0D	co_mod_CombatRifle_Barrel_Short							0003D294	c_Screws	3	000A7684	mod_CombatRifle_Barrel_Short
00185C0D	co_mod_CombatRifle_Barrel_Short							0001FABD	c_Steel	3	000A7684	mod_CombatRifle_Barrel_Short
00185C0D	co_mod_CombatRifle_Barrel_Short							0001FAA5	c_Adhesive	1	000A7684	mod_CombatRifle_Barrel_Short
00185C0C	co_mod_CombatRifle_Barrel_PortedLong	GunNut03	0004A0DC					0001FAA5	c_Adhesive	6	001483A7	mod_CombatRifle_Barrel_PortedLong
00185C0C	co_mod_CombatRifle_Barrel_PortedLong	GunNut03	0004A0DC					0003D294	c_Screws	7	001483A7	mod_CombatRifle_Barrel_PortedLong
00185C0C	co_mod_CombatRifle_Barrel_PortedLong	GunNut03	0004A0DC					0001FA91	c_Aluminum	10	001483A7	mod_CombatRifle_Barrel_PortedLong
00185C0B	co_mod_CombatRifle_Barrel_FlutedLong	GunNut03	0004A0DC					0003D294	c_Screws	6	000A767A	mod_CombatRifle_Barrel_LightLong
00185C0B	co_mod_CombatRifle_Barrel_FlutedLong	GunNut03	0004A0DC					0001FAA5	c_Adhesive	4	000A767A	mod_CombatRifle_Barrel_LightLong
00185C0B	co_mod_CombatRifle_Barrel_FlutedLong	GunNut03	0004A0DC					0001FA91	c_Aluminum	8	000A767A	mod_CombatRifle_Barrel_LightLong
00185C0A	co_mod_CombatRifle_Barrel_Long							0001FAA5	c_Adhesive	2	000A767B	mod_CombatRifle_Barrel_Long
00185C0A	co_mod_CombatRifle_Barrel_Long							0001FABD	c_Steel	6	000A767B	mod_CombatRifle_Barrel_Long
00185C0A	co_mod_CombatRifle_Barrel_Long							0003D294	c_Screws	6	000A767B	mod_CombatRifle_Barrel_Long
001854EF	co_mod_armor_Combat_Torso_Material_3_SizeC	Armorer04	001797EA					0001FABD	c_Steel	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854EF	co_mod_armor_Combat_Torso_Material_3_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854EF	co_mod_armor_Combat_Torso_Material_3_SizeC	Armorer04	001797EA					001223C7	c_Cloth	16	00184BD4	mod_armor_Combat_Torso_Material_3
001854EF	co_mod_armor_Combat_Torso_Material_3_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	8	00184BD4	mod_armor_Combat_Torso_Material_3
001854EE	co_mod_armor_Combat_Torso_Material_2_SizeC	Armorer04	001797EA					0001FABD	c_Steel	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854EE	co_mod_armor_Combat_Torso_Material_2_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854EE	co_mod_armor_Combat_Torso_Material_2_SizeC	Armorer04	001797EA					001223C7	c_Cloth	8	00184BE1	mod_armor_Combat_Torso_Material_2
001854EE	co_mod_armor_Combat_Torso_Material_2_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	4	00184BE1	mod_armor_Combat_Torso_Material_2
001854ED	co_mod_armor_Combat_Torso_Material_1B_SizeC	Armorer04	001797EA					0001FABD	c_Steel	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854ED	co_mod_armor_Combat_Torso_Material_1B_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854ED	co_mod_armor_Combat_Torso_Material_1B_SizeC	Armorer04	001797EA					001223C7	c_Cloth	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854ED	co_mod_armor_Combat_Torso_Material_1B_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	2	00184BD7	mod_armor_Combat_Torso_Material_1B
001854ED	co_mod_armor_Combat_Torso_Material_1B_SizeC	Armorer04	001797EA					0001FAB4	c_Oil	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854EC	co_mod_armor_Combat_Torso_Material_1_SizeC							0001FABD	c_Steel	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854EC	co_mod_armor_Combat_Torso_Material_1_SizeC							001223C7	c_Cloth	4	00184BE2	mod_armor_Combat_Torso_Material_1
001854EC	co_mod_armor_Combat_Torso_Material_1_SizeC							0001FAA5	c_Adhesive	2	00184BE2	mod_armor_Combat_Torso_Material_1
001854EC	co_mod_armor_Combat_Torso_Material_1_SizeC							0001FAAE	c_Leather	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854EB	co_mod_armor_Combat_Leg_Material_3_SizeC	Armorer04	001797EA					0001FABD	c_Steel	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854EB	co_mod_armor_Combat_Leg_Material_3_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854EB	co_mod_armor_Combat_Leg_Material_3_SizeC	Armorer04	001797EA					001223C7	c_Cloth	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854EB	co_mod_armor_Combat_Leg_Material_3_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	4	00184BE7	mod_armor_Combat_Leg_Material_3
001854EA	co_mod_armor_Combat_Leg_Material_2_SizeC	Armorer04	001797EA					0001FABD	c_Steel	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854EA	co_mod_armor_Combat_Leg_Material_2_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854EA	co_mod_armor_Combat_Leg_Material_2_SizeC	Armorer04	001797EA					001223C7	c_Cloth	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854EA	co_mod_armor_Combat_Leg_Material_2_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	2	00184BE8	mod_armor_Combat_Leg_Material_2
001854E9	co_mod_armor_Combat_Leg_Material_1B_SizeC	Armorer04	001797EA					0001FABD	c_Steel	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854E9	co_mod_armor_Combat_Leg_Material_1B_SizeC	Armorer04	001797EA					0001FAB4	c_Oil	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854E9	co_mod_armor_Combat_Leg_Material_1B_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854E9	co_mod_armor_Combat_Leg_Material_1B_SizeC	Armorer04	001797EA					001223C7	c_Cloth	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854E9	co_mod_armor_Combat_Leg_Material_1B_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	1	00184BD6	mod_armor_Combat_Leg_Material_1B
001854E8	co_mod_armor_Combat_Leg_Material_1_SizeC							0001FABD	c_Steel	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854E8	co_mod_armor_Combat_Leg_Material_1_SizeC							0001FAAE	c_Leather	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854E8	co_mod_armor_Combat_Leg_Material_1_SizeC							001223C7	c_Cloth	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854E8	co_mod_armor_Combat_Leg_Material_1_SizeC							0001FAA5	c_Adhesive	1	00184BE9	mod_armor_Combat_Leg_Material_1
001854E7	co_mod_armor_Combat_Arm_Material_3_SizeC	Armorer04	001797EA					0001FABD	c_Steel	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854E7	co_mod_armor_Combat_Arm_Material_3_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854E7	co_mod_armor_Combat_Arm_Material_3_SizeC	Armorer04	001797EA					001223C7	c_Cloth	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854E7	co_mod_armor_Combat_Arm_Material_3_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	4	00184BEE	mod_armor_Combat_Arm_Material_3
001854E6	co_mod_armor_Combat_Arm_Material_2_SizeC	Armorer04	001797EA					0001FABD	c_Steel	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854E6	co_mod_armor_Combat_Arm_Material_2_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854E6	co_mod_armor_Combat_Arm_Material_2_SizeC	Armorer04	001797EA					001223C7	c_Cloth	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854E6	co_mod_armor_Combat_Arm_Material_2_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	2	00184BEF	mod_armor_Combat_Arm_Material_2
001854E5	co_mod_armor_Combat_Arm_Material_1B_SizeC	Armorer04	001797EA					0001FABD	c_Steel	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854E5	co_mod_armor_Combat_Arm_Material_1B_SizeC	Armorer04	001797EA					0001FAAE	c_Leather	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854E5	co_mod_armor_Combat_Arm_Material_1B_SizeC	Armorer04	001797EA					001223C7	c_Cloth	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854E5	co_mod_armor_Combat_Arm_Material_1B_SizeC	Armorer04	001797EA					0001FAA5	c_Adhesive	1	00184BD5	mod_armor_Combat_Arm_Material_1B
001854E5	co_mod_armor_Combat_Arm_Material_1B_SizeC	Armorer04	001797EA					0001FAB4	c_Oil	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854E4	co_mod_armor_Combat_Arm_Material_1_SizeC							0001FABD	c_Steel	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E4	co_mod_armor_Combat_Arm_Material_1_SizeC							001223C7	c_Cloth	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E4	co_mod_armor_Combat_Arm_Material_1_SizeC							0001FAA5	c_Adhesive	1	00184BF1	mod_armor_Combat_Arm_Material_1
001854E4	co_mod_armor_Combat_Arm_Material_1_SizeC							0001FAAE	c_Leather	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E3	co_mod_armor_Combat_Arm_Material_1_SizeB							0001FABD	c_Steel	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E3	co_mod_armor_Combat_Arm_Material_1_SizeB							001223C7	c_Cloth	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E3	co_mod_armor_Combat_Arm_Material_1_SizeB							0001FAA5	c_Adhesive	1	00184BF1	mod_armor_Combat_Arm_Material_1
001854E3	co_mod_armor_Combat_Arm_Material_1_SizeB							0001FAAE	c_Leather	2	00184BF1	mod_armor_Combat_Arm_Material_1
001854E2	co_mod_armor_Combat_Torso_Material_3_SizeB	Armorer03	0004B256					0001FABD	c_Steel	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854E2	co_mod_armor_Combat_Torso_Material_3_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854E2	co_mod_armor_Combat_Torso_Material_3_SizeB	Armorer03	0004B256					001223C7	c_Cloth	16	00184BD4	mod_armor_Combat_Torso_Material_3
001854E2	co_mod_armor_Combat_Torso_Material_3_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	8	00184BD4	mod_armor_Combat_Torso_Material_3
001854E1	co_mod_armor_Combat_Torso_Material_2_SizeB	Armorer03	0004B256					0001FABD	c_Steel	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854E1	co_mod_armor_Combat_Torso_Material_2_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854E1	co_mod_armor_Combat_Torso_Material_2_SizeB	Armorer03	0004B256					001223C7	c_Cloth	8	00184BE1	mod_armor_Combat_Torso_Material_2
001854E1	co_mod_armor_Combat_Torso_Material_2_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	4	00184BE1	mod_armor_Combat_Torso_Material_2
001854E0	co_mod_armor_Combat_Torso_Material_1B_SizeB	Armorer03	0004B256					0001FABD	c_Steel	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854E0	co_mod_armor_Combat_Torso_Material_1B_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854E0	co_mod_armor_Combat_Torso_Material_1B_SizeB	Armorer03	0004B256					001223C7	c_Cloth	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854E0	co_mod_armor_Combat_Torso_Material_1B_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	2	00184BD7	mod_armor_Combat_Torso_Material_1B
001854E0	co_mod_armor_Combat_Torso_Material_1B_SizeB	Armorer03	0004B256					0001FAB4	c_Oil	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854DF	co_mod_armor_Combat_Torso_Material_1_SizeB							0001FABD	c_Steel	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854DF	co_mod_armor_Combat_Torso_Material_1_SizeB							001223C7	c_Cloth	4	00184BE2	mod_armor_Combat_Torso_Material_1
001854DF	co_mod_armor_Combat_Torso_Material_1_SizeB							0001FAA5	c_Adhesive	2	00184BE2	mod_armor_Combat_Torso_Material_1
001854DF	co_mod_armor_Combat_Torso_Material_1_SizeB							0001FAAE	c_Leather	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854DE	co_mod_armor_Combat_Leg_Material_3_SizeB	Armorer03	0004B256					0001FABD	c_Steel	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854DE	co_mod_armor_Combat_Leg_Material_3_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854DE	co_mod_armor_Combat_Leg_Material_3_SizeB	Armorer03	0004B256					001223C7	c_Cloth	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854DE	co_mod_armor_Combat_Leg_Material_3_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	4	00184BE7	mod_armor_Combat_Leg_Material_3
001854DD	co_mod_armor_Combat_Leg_Material_2_SizeB	Armorer03	0004B256					0001FABD	c_Steel	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854DD	co_mod_armor_Combat_Leg_Material_2_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854DD	co_mod_armor_Combat_Leg_Material_2_SizeB	Armorer03	0004B256					001223C7	c_Cloth	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854DD	co_mod_armor_Combat_Leg_Material_2_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	2	00184BE8	mod_armor_Combat_Leg_Material_2
001854DC	co_mod_armor_Combat_Leg_Material_1B_SizeB	Armorer03	0004B256					0001FABD	c_Steel	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854DC	co_mod_armor_Combat_Leg_Material_1B_SizeB	Armorer03	0004B256					0001FAB4	c_Oil	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854DC	co_mod_armor_Combat_Leg_Material_1B_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854DC	co_mod_armor_Combat_Leg_Material_1B_SizeB	Armorer03	0004B256					001223C7	c_Cloth	2	00184BD6	mod_armor_Combat_Leg_Material_1B
001854DC	co_mod_armor_Combat_Leg_Material_1B_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	1	00184BD6	mod_armor_Combat_Leg_Material_1B
001854DB	co_mod_armor_Combat_Leg_Material_1_SizeB							0001FABD	c_Steel	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854DB	co_mod_armor_Combat_Leg_Material_1_SizeB							0001FAAE	c_Leather	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854DB	co_mod_armor_Combat_Leg_Material_1_SizeB							001223C7	c_Cloth	2	00184BE9	mod_armor_Combat_Leg_Material_1
001854DB	co_mod_armor_Combat_Leg_Material_1_SizeB							0001FAA5	c_Adhesive	1	00184BE9	mod_armor_Combat_Leg_Material_1
001854DA	co_mod_armor_Combat_Arm_Material_3_SizeB	Armorer03	0004B256					0001FABD	c_Steel	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854DA	co_mod_armor_Combat_Arm_Material_3_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854DA	co_mod_armor_Combat_Arm_Material_3_SizeB	Armorer03	0004B256					001223C7	c_Cloth	8	00184BEE	mod_armor_Combat_Arm_Material_3
001854DA	co_mod_armor_Combat_Arm_Material_3_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	4	00184BEE	mod_armor_Combat_Arm_Material_3
001854D9	co_mod_armor_Combat_Arm_Material_2_SizeB	Armorer03	0004B256					0001FABD	c_Steel	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854D9	co_mod_armor_Combat_Arm_Material_2_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854D9	co_mod_armor_Combat_Arm_Material_2_SizeB	Armorer03	0004B256					001223C7	c_Cloth	4	00184BEF	mod_armor_Combat_Arm_Material_2
001854D9	co_mod_armor_Combat_Arm_Material_2_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	2	00184BEF	mod_armor_Combat_Arm_Material_2
001854D8	co_mod_armor_Combat_Arm_Material_1B_SizeB	Armorer03	0004B256					0001FABD	c_Steel	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854D8	co_mod_armor_Combat_Arm_Material_1B_SizeB	Armorer03	0004B256					0001FAAE	c_Leather	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854D8	co_mod_armor_Combat_Arm_Material_1B_SizeB	Armorer03	0004B256					001223C7	c_Cloth	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854D8	co_mod_armor_Combat_Arm_Material_1B_SizeB	Armorer03	0004B256					0001FAA5	c_Adhesive	1	00184BD5	mod_armor_Combat_Arm_Material_1B
001854D8	co_mod_armor_Combat_Arm_Material_1B_SizeB	Armorer03	0004B256					0001FAB4	c_Oil	2	00184BD5	mod_armor_Combat_Arm_Material_1B
001854D7	co_mod_armor_Combat_Torso_Material_3_SizeA	Armorer02	0004B255					0001FABD	c_Steel	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854D7	co_mod_armor_Combat_Torso_Material_3_SizeA	Armorer02	0004B255					0001FAAE	c_Leather	24	00184BD4	mod_armor_Combat_Torso_Material_3
001854D7	co_mod_armor_Combat_Torso_Material_3_SizeA	Armorer02	0004B255					001223C7	c_Cloth	16	00184BD4	mod_armor_Combat_Torso_Material_3
001854D7	co_mod_armor_Combat_Torso_Material_3_SizeA	Armorer02	0004B255					0001FAA5	c_Adhesive	8	00184BD4	mod_armor_Combat_Torso_Material_3
001854D6	co_mod_armor_Combat_Torso_Material_2_SizeA	Armorer02	0004B255					0001FABD	c_Steel	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854D6	co_mod_armor_Combat_Torso_Material_2_SizeA	Armorer02	0004B255					0001FAAE	c_Leather	12	00184BE1	mod_armor_Combat_Torso_Material_2
001854D6	co_mod_armor_Combat_Torso_Material_2_SizeA	Armorer02	0004B255					001223C7	c_Cloth	8	00184BE1	mod_armor_Combat_Torso_Material_2
001854D6	co_mod_armor_Combat_Torso_Material_2_SizeA	Armorer02	0004B255					0001FAA5	c_Adhesive	4	00184BE1	mod_armor_Combat_Torso_Material_2
001854D5	co_mod_armor_Combat_Torso_Material_1B_SizeA	Armorer02	0004B255					0001FABD	c_Steel	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854D5	co_mod_armor_Combat_Torso_Material_1B_SizeA	Armorer02	0004B255					0001FAAE	c_Leather	6	00184BD7	mod_armor_Combat_Torso_Material_1B
001854D5	co_mod_armor_Combat_Torso_Material_1B_SizeA	Armorer02	0004B255					001223C7	c_Cloth	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854D5	co_mod_armor_Combat_Torso_Material_1B_SizeA	Armorer02	0004B255					0001FAA5	c_Adhesive	2	00184BD7	mod_armor_Combat_Torso_Material_1B
001854D5	co_mod_armor_Combat_Torso_Material_1B_SizeA	Armorer02	0004B255					0001FAB4	c_Oil	4	00184BD7	mod_armor_Combat_Torso_Material_1B
001854D4	co_mod_armor_Combat_Torso_Material_1_SizeA							0001FABD	c_Steel	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854D4	co_mod_armor_Combat_Torso_Material_1_SizeA							001223C7	c_Cloth	4	00184BE2	mod_armor_Combat_Torso_Material_1
001854D4	co_mod_armor_Combat_Torso_Material_1_SizeA							0001FAA5	c_Adhesive	2	00184BE2	mod_armor_Combat_Torso_Material_1
001854D4	co_mod_armor_Combat_Torso_Material_1_SizeA							0001FAAE	c_Leather	6	00184BE2	mod_armor_Combat_Torso_Material_1
001854D3	co_mod_armor_Combat_Leg_Material_3_SizeA	Armorer02	0004B255					0001FABD	c_Steel	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854D3	co_mod_armor_Combat_Leg_Material_3_SizeA	Armorer02	0004B255					0001FAAE	c_Leather	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854D3	co_mod_armor_Combat_Leg_Material_3_SizeA	Armorer02	0004B255					001223C7	c_Cloth	8	00184BE7	mod_armor_Combat_Leg_Material_3
001854D3	co_mod_armor_Combat_Leg_Material_3_SizeA	Armorer02	0004B255					0001FAA5	c_Adhesive	4	00184BE7	mod_armor_Combat_Leg_Material_3
001854D2	co_mod_armor_Combat_Leg_Material_2_SizeA	Armorer02	0004B255					0001FABD	c_Steel	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854D2	co_mod_armor_Combat_Leg_Material_2_SizeA	Armorer02	0004B255					0001FAAE	c_Leather	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854D2	co_mod_armor_Combat_Leg_Material_2_SizeA	Armorer02	0004B255					001223C7	c_Cloth	4	00184BE8	mod_armor_Combat_Leg_Material_2
001854D2	co_mod_armor_Combat_Leg_Material_2_SizeA	Armorer02	0004B255					0001FAA5	c_Adhesive	2	00184BE8	mod_armor_Combat_Leg_Material_2
001854D1	co_mod_armor_Combat_Leg_Material_1B_SizeA	Armorer02	0004B255					0001FABD	c_Steel	2	00184BD6	mod_armor_Combat_Leg_Material_1B
