Form ID	Editor ID	Leaf Amplitude	Leaf Frequency	Trunk Flexibility	Branch Flexibility	Leaf Flexibility	Trunk Amplitude	Front Amplitude	Back Amplitude	Side Amplitude	Front Frequency	Back Frequency	Side Frequency
FormID: 0001825F	RoofChimenyStacks01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001826F	BldgMetal6Story2x2Wedge30IndA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00018779	FluorescentLight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001878D	BldgMetal6Story2x2IndA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00018FAB	ExitSignOff01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00018FB1	SignRestricted01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00018FB5	SignRestroomMale01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00018FB7	SignRestroom02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019259	OldStateHouse	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000192B3	BldgBrick7Story1x2ResEntA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000192B8	BldgMetal7Story1x1IndA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000197FF	BldgMetal3x3RoofTopA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001981D	Bld03FrontBrickACom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001981F	Bld03FrontSidingACom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019821	Bld01FrontSidingACom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019825	Bld03FreeSidingBRes01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019828	Bld02CornerBrickACom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001983D	Bld03FrontSidingACom02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019927	BldgMetal6Story1x1IndA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000199EA	BldgBrick6Story1x1CornerWedge15A	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019A4C	BldgMetal3Story1x1ComA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019B07	BldgBrick5Story1x1ResA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019B17	BldgMetal6Story1x1Wedge15B	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019D7C	Bld02FrontSidingACom03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019D8F	Bld01FreeBrickARes01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019D96	Bld03FrontSidingACom03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00019D9F	Bld03CornerBrickACom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A018	LoganTower	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A117	BldgBrick4Story6x2FreeComEntA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A11A	BldgMetal5Story1x1IndA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A494	BldgBrick6StoryHalfA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A7F9	BldWoodPSmStairs03TrimL	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A7FB	BldWoodPSmStairsBlock01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A7FD	BldWoodPSmStairsBlock03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A7FF	BldWoodPSmStairsBlockShort02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A801	BldWoodPSmStairsBlockTiny01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A803	BldWoodPSmStairsBlockTiny03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A805	BldWoodPSmStairsShort02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A807	BldWoodPSmStairsTiny01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A809	BldWoodPSmStairsTiny03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A80B	BldWoodPSmCeilOnly03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A80D	BldWoodPSmCeilOnly05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A80F	BldWoodPSmCeilOnly07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A811	BldWoodPSmCeilOnly09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A813	BldWoodPSmCeilOnlySkylightEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A815	BldWoodPSmFlrCeil01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A817	BldWoodPSmFlrCeil03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A819	BldWoodPSmFlrCeil05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A81B	BldWoodPSmFlrCeil07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A81D	BldWoodPSmFlrCeil09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A81F	BldWoodPSmFlrOnly01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A821	BldWoodPSmFlrOnly03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A823	BldWoodPSmFlrOnly05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A825	BldWoodPSmFlrOnly07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A827	BldWoodPSmFlrOnly09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A829	BldWoodPSmFlrPlat01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A82B	BldWoodPSmFlrPlat03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A82D	BldWoodPSmFlrPlat05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A82F	BldWoodPSmFlrPlat07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A831	BldWoodPSmFlrPlat09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A833	BldWoodPSmFlrPlatChunk01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A835	BldWoodPSmFlrPlatChunk03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A837	BldWoodPSmFlrPlatChunk05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A839	BldWoodPSmFlrPlatChunk07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A83C	BldWoodPSmFlrPlatChunk09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A83E	BldWoodPSmFlrPlatChunkEdge02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A840	BldWoodPSmFlrPlatChunkEdge04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A842	BldWoodPSmFlrPlatChunkEdge06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A844	BldWoodPSmFlrPlatChunkEdge08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A846	BldWoodPSmFlrPlatHole01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A848	BldWoodPSmFlrPlatHole03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A84A	BldWoodPSmFlrPlatHole05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A84C	BldWoodPSmFlrPlatHole07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A84E	BldWoodPSmFlrPlatHole09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A850	BldWoodPSmFlrPlatTrimEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A852	BldWoodPSmFlrPlatTrimFreeCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A854	BldWoodPSmFlrPlatTrimIEnd01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A856	BldWoodPSmStairs01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A858	BldWoodPSmStairs01TrimL	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A85A	BldWoodPSmStairs02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A85C	BldWoodPSmStairs02TrimL	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A85E	BldWoodPSmStairs03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A860	BldWoodPSmWall3Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A862	BldWoodPSmWall4Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A864	BldWoodPSmWall06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A866	BldWoodPSmWall08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A868	BldWoodPSmWall10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A86A	BldWoodPSmWall12	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A86D	BldWoodPSmWallCorner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A86F	BldWoodPSmWallFreeWood01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A875	BldWoodPSmWallPlugBDblDoor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A883	BldWoodPSmWallScktA02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A885	BldWoodPSmWallScktB02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A889	BldWoodPSmWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001A88B	BldWoodPSmWall2Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001AA98	SWStr01B	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001AD4C	BldWoodPSmBrokeWallMidBot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001AD4E	BldWoodPSmBrokeWallEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001AD50	BldWoodPSmBrokeWallEdge03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001AD57	BldWoodPSmWallCornerFake01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B065	BldWoodPSmWallPillarCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B067	BldWoodPSmWallPillarWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7AB	BldWoodPMdWallCornerFake01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7AD	BldWoodPMdWallFreeWood01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7B0	BldWoodPMdWallPillarCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7B3	BldWoodPMdWallPlugABotDoor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7BB	BldWoodPMdWallPlugBBotDblDoor01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7D8	BldWoodPMdWallScktABot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7DA	BldWoodPMdWallScktATop01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7DC	BldWoodPMdWallScktBBot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7DE	BldWoodPMdWallScktBTop01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7E0	BldWoodPMdWallScktCBot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7E2	BldWoodPMdWallUnderhang01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7E4	BldWoodPMdWall02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7E6	BldWoodPMdWall03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7E8	BldWoodPMdWall04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7EA	BldWoodPMdWall05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7EC	BldWoodPMdWall07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7EE	BldWoodPMdWall09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7F0	BldWoodPMdWall11	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7F2	BldWoodPMdWallCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B7F4	BldWoodPMdWallCorner03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B94E	BldWlpBgWall04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B950	BldWlpBgWall05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B952	BldWlpBgWall07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B954	BldWlpBgWall09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B956	BldWlpBgWall11	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B958	BldWlpBgWallCorner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B95A	BldWlpBgWallCorner03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0001B95C	BldWlpBgWallEnd01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002670B	TPSet_Tall_TwoWay_02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025FAC	QryCubeDamMid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025FAB	QryCubeDamCorOut01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025FA8	QryCubeDamCorIn01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025551	RiverTranStraight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025530	SignMenWorkingWithStand	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002552C	SandbagSingle02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00025529	SandbagSingle01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024D02	QrySlab128x512	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024D01	QrySlab128x384	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024D00	QrySlab128x256	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024C05	QryCubeSlope01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024C03	QryBlock128x320	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024C01	QryCube01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002496D	NatExFreeSm01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002496C	NatSmHallEndCap01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002496A	NatSmHall3way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024969	NatSmHall2way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024968	NatSmHall1way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024962	concreteroadrubble04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024960	concreteroadrubble03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002495D	concreteroadrubble02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002494D	Res01ModernDoor01RRStatic	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002494B	Res01ModernDoor02RRStatic	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024821	StreetLamp03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002481D	StreetLampBase01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002481C	StreetLampBanner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002481B	StreetLampBanner01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024814	IndFrame1024x512VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024813	IndFrame1024x512VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024812	IndFrame1024x512AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024810	IndFrame1024x512EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002480F	IndFrame1024x512EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002480E	IndFrame1024Straight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002480C	IndFrame768x768XShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002480B	IndFrame768x768VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002480A	IndFrame768x768VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024808	IndFrame768x768AShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024807	IndFrame768x768EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024806	IndFrame768x768EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024804	IndFrame768x512XShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024803	IndFrame768x512VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024802	IndFrame768x512VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024800	IndFrame768x512AShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247FF	IndFrame768x512EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247FE	IndFrame768x512EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247FC	IndFrame512x512XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247FB	IndFrame512x512XShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247FA	IndFrame512x512VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F8	IndFrame512x512AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F7	IndFrame512x512AShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F6	IndFrame512x512EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F4	IndFrame512x256XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F3	IndFrame512x256XShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F2	IndFrame512x256VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247F0	IndFrame512x256AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247EF	IndFrame512x256AShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247EE	IndFrame512x256EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247EC	IndFrame512Straight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247EB	IndFrame256x256XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247EA	IndFrame256x256XShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E8	IndFrame256x256VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E7	IndFrame256x256AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E6	IndFrame256x256AShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E4	IndFrame256x256EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E3	IndFrame256Straight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E2	IndFrame1024x1024XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247E0	IndFrame1024x1024VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247DF	IndFrame1024x1024VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247DE	IndFrame1024x1024AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247DC	IndFrame1024x1024EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247DB	IndFrame1024x1024EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247DA	IndFrame1024x768XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D8	IndFrame1024x768VShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D7	IndFrame1024x768VShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D6	IndFrame1024x768AShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D4	IndFrame1024x768EmptyShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D3	IndFrame1024x768EmptyShape01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D2	IndFrame1024x512XShapeEdge01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247D0	IndDome64Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247CF	IndDome64Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247CE	IndDome512Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247CC	IndDome256Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247CB	IndDome256Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247CA	IndDome128Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C8	IndSilo128Mid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C7	IndSilo128Bot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C6	IndSilo64Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C4	IndSilo64Mid02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C3	IndSilo64Mid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C2	IndSilo64Bot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247C0	IndSilo32MidBg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247BF	IndSilo32Mid02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247BE	IndSilo32Mid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247BC	IndSilo16Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247BB	IndSilo16MidBg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247BA	IndSilo16Mid02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B8	IndSilo16Bot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B7	IndSilo512Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B6	IndSilo512MidBg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B4	IndSilo512Mid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B3	IndSilo512Bot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B2	IndSilo256Top01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247B0	IndSilo256Mid02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247AF	IndSilo256Mid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247AE	IndSilo256Bot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 000247AC	IndSilo128MidBg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024788	IndFreeHall2WayWinB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024787	IndFreeHall2WayDbDoorR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024786	IndFreeHall2WayDbDoorL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024784	IndFreeHall2Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024783	IndFreeHall1WayWinR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024782	IndFreeHall1WayWinL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024780	IndFreeHall1WayHalf01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002477F	IndFreeHall1WayDbDoorR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002477E	IndFreeHall1WayDbDoorL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002477C	IndFreeHall1Way01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002477B	IndFreeWinCap01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0002477A	IndFreeRoomWin01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024778	IndFreeRoomWall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024777	IndFreeRoomToHall01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024776	IndFreeRoomMid01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00024774	IndFreeRoomCorInWinR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
